name,url,varietal,origin,rating_dict,avg_rating,rating_count,price_dollars,price_cents,page,red,white,sparking,collectible,giftable,green,screwcap,boutique
Lioco Indica Rose 2017,/product/lioco-indica-rose-2017/393228,Rosé,"Mendocino, California",{},0.0,0,23,99,331,0,0,0,0,0,0,0,0
Poco a Poco Mendocino County Chardonnay 2017,/product/poco-a-poco-mendocino-county-chardonnay-2017/516182,Chardonnay,"Mendocino, California",{},0.0,0,19,99,331,0,1,0,0,0,1,0,1
Lioco Indica Rose 2018,/product/lioco-indica-rose-2018/520784,Rosé,"Mendocino, California",{},0.0,0,22,99,331,0,0,0,0,0,0,0,0
Joseph Drouhin Cote de Nuits Villages 2016,/product/joseph-drouhin-cote-de-nuits-villages-2016/510827,Pinot Noir,"Cote de Nuits, Cote d'Or, Burgundy, France",{},0.0,0,34,99,331,1,0,0,0,0,1,0,0
Meo-Camuzet Hautes Cotes de Nuits Blanc Clos St. Philibert 2009,/product/meo-camuzet-hautes-cotes-de-nuits-blanc-clos-st-philibert-2009/516968,Chardonnay,"Cote de Nuits, Cote d'Or, Burgundy, France",{},0.0,0,84,97,331,0,1,0,0,0,0,0,0
Carol Shelton Wild Thing Chardonnay 2014,/product/carol-shelton-wild-thing-chardonnay-2014/159401,Chardonnay,"Mendocino, California",{},0.0,0,18,99,331,0,1,0,0,0,0,0,0
Moniker Mendocino Cabernet Sauvignon 2016,/product/moniker-mendocino-cabernet-sauvignon-2016/485206,Cabernet Sauvignon,"Mendocino, California",{},0.0,0,30,"
    ",331,1,0,0,0,0,1,0,0
Angeline Reserve Chardonnay 2017,/product/angeline-reserve-chardonnay-2017/420065,Chardonnay,"Mendocino, California",{},0.0,0,14,"
    ",331,0,1,0,0,0,0,1,0
Poco a Poco Mendocino County Chardonnay 2016,/product/poco-a-poco-mendocino-county-chardonnay-2016/368362,Chardonnay,"Mendocino, California",{},0.0,0,21,99,331,0,1,0,0,0,1,0,1
The Federalist Zinfandel Bourbon Barrel Aged 2016,/product/the-federalist-zinfandel-bourbon-barrel-aged-2016/517688,Zinfandel,"Mendocino, California",{},0.0,0,23,99,331,1,0,0,0,0,0,0,0
Lioco Sativa Carignan 2016,/product/lioco-sativa-carignan-2016/393229,Carignan,"Mendocino, California",{},0.0,0,34,99,331,1,0,0,0,0,0,0,1
Sean Thackrey Sirius Petite Sirah 2014,/product/sean-thackrey-sirius-petite-sirah-2014/269283,Petite Sirah,"Mendocino, California",{},0.0,0,55,99,331,1,0,0,0,0,0,0,1
Bonterra Organically Grown Rose 2018,/product/bonterra-organically-grown-rose-2018/526887,Rosé,"Mendocino, California",{},0.0,0,16,99,331,0,0,0,0,0,0,0,0
Parducci Small Lot Blend Zinfandel 2014,/product/parducci-small-lot-blend-zinfandel-2014/184297,Zinfandel,"Mendocino, California",{},0.0,0,18,"
    ",331,1,0,0,0,0,1,0,0
Porter Creek Old Vine Carignane 2015,/product/porter-creek-old-vine-carignane-2015/510755,Carignan,"Mendocino, California",{},0.0,0,28,99,331,1,0,0,0,0,0,0,0
MakeWork Fossils & Framework Red Blend 2013,/product/makework-fossils-and-framework-red-blend-2013/143714,Other Red Blends,"Mendocino, California",{},0.0,0,35,"
    ",331,1,0,0,0,0,0,0,0
Dashe Heart Arrow Ranch Les Enfants Terribles Zinfandel 2017,/product/dashe-heart-arrow-ranch-les-enfants-terribles-zinfandel-2017/512150,Zinfandel,"Mendocino, California",{},0.0,0,27,99,332,1,0,0,0,0,1,0,0
Parducci Small Lot Cabernet Sauvignon 2017,/product/parducci-small-lot-cabernet-sauvignon-2017/522115,Cabernet Sauvignon,"Mendocino, California",{},0.0,0,15,"
    ",332,1,0,0,0,0,1,0,0
Steele Shooting Star Chardonnay 2017,/product/steele-shooting-star-chardonnay-2017/511317,Chardonnay,"Mendocino, California",{},0.0,0,17,99,332,0,1,0,0,0,0,0,0
Bonterra Organically Grown Viognier 2017,/product/bonterra-organically-grown-viognier-2017/434672,Viognier,"Mendocino, California",{},0.0,0,17,99,332,0,1,0,0,0,1,1,0
Parducci Small Lot Blend Zinfandel 2013,/product/parducci-small-lot-blend-zinfandel-2013/184296,Zinfandel,"Mendocino, California",{},0.0,0,13,99,332,1,0,0,0,0,0,0,0
Edmeades Mendocino Zinfandel 2015,/product/edmeades-mendocino-zinfandel-2015/522816,Zinfandel,"Mendocino, California",{},0.0,0,18,99,332,1,0,0,0,0,0,0,0
Poco a Poco Grenache 2015,/product/poco-a-poco-grenache-2015/332594,Grenache,"Mendocino, California",{},0.0,0,15,99,332,1,0,0,0,0,1,0,0
Ravenswood Mendocino Zinfandel 2014,/product/ravenswood-mendocino-zinfandel-2014/153510,Zinfandel,"Mendocino, California",{},0.0,0,14,99,332,1,0,0,0,0,0,0,0
Copain Tous Ensemble Syrah 2016,/product/copain-tous-ensemble-syrah-2016/521932,Syrah/Shiraz,"Mendocino, California",{},0.0,0,29,99,332,1,0,0,0,0,0,0,0
Bonterra Organically Grown Pinot Noir 2016,/product/bonterra-organically-grown-pinot-noir-2016/354811,Pinot Noir,"Mendocino, California",{},3.3,5,19,99,332,1,0,0,0,0,1,0,0
Allegrini Amarone 1998,/product/allegrini-amarone-1998/52674,Other Red Blends,"Veneto, Italy",{'RP': '95'},0.0,0,84,97,332,1,0,0,1,0,0,0,0
Aubert Sugar Shack Estate Chardonnay 2017,/product/aubert-sugar-shack-estate-chardonnay-2017/518903,Chardonnay,"Napa Valley, California","{'RP': '100', 'JS': '98'}",0.0,0,174,97,332,0,1,0,1,0,0,0,1
Dom. Taupenot-Merme Nuits-St-Georges Les Pruliers Premier Cru 2014,/product/dom-taupenot-merme-nuits-st-georges-les-pruliers-premier-cru-2014/208489,Pinot Noir,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France","{'RP': '94', 'WS': '92', 'BH': '92'}",0.0,0,115,99,332,1,0,0,0,0,0,0,0
Domaine Henri Gouges Nuits-St.-Georges Clos des Porrets St. Georges Premier Cru 2016,/product/domaine-henri-gouges-nuits-st-georges-clos-des-porrets-st-georges-premier-cru-2016/520924,Pinot Noir,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France","{'WS': '95', 'TA': '94', 'RP': '93'}",0.0,0,107,"
    ",332,1,0,0,1,0,0,0,0
Krug Sharing: Grande Cuvee Brut and 2 Riedel Glasses,/product/krug-sharing-grande-cuvee-brut-and-2-riedel-glasses/357472,Non-Vintage Sparkling Wine,"Champagne, France","{'WW': '97', 'WS': '95', 'D': '95', 'WE': '94', 'W&S': '94'}",3.0,5,249,97,332,0,0,1,1,1,0,0,0
David Bruce Russian River Chardonnay 2016,/product/david-bruce-russian-river-chardonnay-2016/525170,Chardonnay,"Russian River, Sonoma County, California",{'WS': '90'},0.0,0,41,99,332,0,1,0,0,0,0,0,0
Eisele Vineyard Cabernet Sauvignon 2015,/product/eisele-vineyard-cabernet-sauvignon-2015/434165,Cabernet Sauvignon,"Calistoga, Napa Valley, California","{'RP': '100', 'JS': '98', 'WS': '93'}",0.0,0,579,99,332,1,0,0,1,0,0,0,0
Alexander Valley Vineyards Redemption Zin 2013,/product/alexander-valley-vineyards-redemption-zin-2013/164717,Zinfandel,"Dry Creek Valley, Sonoma County, California",{'WW': '89'},3.4,12,22,"
    ",332,1,0,0,0,0,0,0,0
Chateau de Puligny-Montrachet Puligny-Montrachet 2016,/product/chateau-de-puligny-montrachet-puligny-montrachet-2016/518911,Chardonnay,"Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",{'BH': '92'},0.0,0,74,99,332,0,1,0,0,0,1,0,0
Melville Block M Pinot Noir 2015,/product/melville-block-m-pinot-noir-2015/348486,Pinot Noir,"Sta. Rita Hills, Santa Barbara, Central Coast, California","{'V': '93', 'JD': '92'}",0.0,0,69,99,332,1,0,0,0,0,0,0,0
Schramsberg Cremant Demi-Sec 2013,/product/schramsberg-cremant-demi-sec-2013/168013,Vintage Sparkling Wine,"North Coast, California",{'WE': '92'},0.0,0,41,99,332,0,0,1,0,0,0,0,0
Patrick Piuze Chablis Grand Cru Les Clos 2016,/product/patrick-piuze-chablis-grand-cru-les-clos-2016/365206,Chardonnay,"Chablis, Burgundy, France","{'TA': '95', 'RP': '93', 'D': '93'}",0.0,0,120,"
    ",332,0,1,0,0,0,0,0,0
William Fevre Chablis Bougros Cote Bouguerots Grand Cru 2016,/product/william-fevre-chablis-bougros-cote-bouguerots-grand-cru-2016/434572,Chardonnay,"Chablis, Burgundy, France","{'RP': '95', 'V': '95', 'TA': '95', 'JS': '93', 'D': '92', 'WS': '90'}",0.0,0,119,99,332,0,1,0,1,0,0,0,0
Solena Estate Domaine Danielle Laurent Pinot Noir 2016,/product/solena-estate-domaine-danielle-laurent-pinot-noir-2016/420603,Pinot Noir,"Willamette Valley, Oregon",{'JS': '93'},0.0,0,49,99,332,1,0,0,0,0,0,0,0
Solena Estate Hyland Vineyard Pinot Noir 2016,/product/solena-estate-hyland-vineyard-pinot-noir-2016/511290,Pinot Noir,"Willamette Valley, Oregon",{'JS': '93'},0.0,0,49,99,333,1,0,0,0,0,0,0,1
Chateau Pavie 2004,/product/chateau-pavie-2004/90676,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'W&S': '96', 'WS': '95', 'RP': '94'}",0.0,0,239,97,333,1,0,0,0,0,0,0,0
Castellare I Sodi S. Niccolo 2014,/product/castellare-i-sodi-s-niccolo-2014/506099,Sangiovese,"Tuscany, Italy","{'V': '94', 'WS': '93', 'JS': '91'}",0.0,0,94,99,333,1,0,0,0,1,0,0,0
Chateau Beychevelle 2015,/product/chateau-beychevelle-2015/157729,Bordeaux Red Blends,"St-Julien, Bordeaux, France","{'WE': '95', 'JD': '95', 'JS': '94', 'TP': '94', 'RP': '93', 'WS': '93', 'D': '93'}",0.0,0,144,99,333,1,0,0,0,0,0,0,0
Chateau Mouton Rothschild 2010,/product/chateau-mouton-rothschild-2010/123000,Bordeaux Red Blends,"Pauillac, Bordeaux, France","{'JS': '100', 'WW': '100', 'D': '100', 'WS': '99', 'RP': '99', 'WE': '98'}",4.5,27,999,99,333,1,0,0,1,0,0,0,0
Brundlmayer Alte Reben Gruner Veltliner 2015,/product/brundlmayer-alte-reben-gruner-veltliner-2015/239211,Gruner Veltliner,"Kamptal, Austria",{'WE': '93'},0.0,0,59,99,333,0,1,0,0,0,0,0,0
Domaine Giraud Chateauneuf-du-Pape Gallimardes Blanc 2015,/product/domaine-giraud-chateauneuf-du-pape-gallimardes-blanc-2015/177743,Rhone White Blends,"Chateauneuf-du-Pape, Rhone, France","{'WS': '92', 'RP': '92'}",0.0,0,70,"
    ",333,0,1,0,0,0,1,0,0
Silkman Semillon 2016,/product/silkman-semillon-2016/390212,Semillon,"Hunter Valley, Australia","{'RP': '91', 'JS': '91'}",0.0,0,21,99,333,0,1,0,0,0,0,1,0
Nyetimber Classic Cuvee,/product/nyetimber-classic-cuvee/335292,Non-Vintage Sparkling Wine,England,"{'WE': '93', 'RP': '90'}",0.0,0,69,99,333,0,0,1,0,0,0,0,0
Can Rafols dels Caus Terraprima White 2015,/product/can-rafols-dels-caus-terraprima-white-2015/282037,Other White Blends,Spain,{'RP': '90'},0.0,0,19,99,333,0,1,0,0,0,1,0,0
Limerick Lane Syrah / Grenache 2014,/product/limerick-lane-syrah---grenache-2014/187928,Rhone Red Blends,"Russian River, Sonoma County, California",{'RP': '90'},0.0,0,48,99,333,1,0,0,0,0,0,0,0
Star Lane Vineyard Cabernet Sauvignon 2015,/product/star-lane-vineyard-cabernet-sauvignon-2015/522452,Cabernet Sauvignon,"Happy Canyon, Santa Barbara, Central Coast, California","{'WE': '91', 'JD': '91'}",0.0,0,55,99,333,1,0,0,0,0,0,0,0
Cigliuti Barbaresco Serraboella 2014,/product/cigliuti-barbaresco-serraboella-2014/364426,Nebbiolo,"Barbaresco, Piedmont, Italy",{'WS': '93'},0.0,0,65,"
    ",333,1,0,0,0,0,0,0,0
Marcarini Barolo Brunate 2013,/product/marcarini-barolo-brunate-2013/423213,Nebbiolo,"Barolo, Piedmont, Italy","{'WE': '93', 'WS': '92'}",0.0,0,58,99,333,1,0,0,0,0,0,0,0
Luigi Pira Barolo Marenca 2013,/product/luigi-pira-barolo-marenca-2013/379588,Nebbiolo,"Barolo, Piedmont, Italy",{'WS': '92'},0.0,0,58,99,333,1,0,0,0,0,0,0,0
Ceretto Barolo 2014,/product/ceretto-barolo-2014/428058,Nebbiolo,"Barolo, Piedmont, Italy","{'RP': '92', 'JS': '91'}",0.0,0,80,"
    ",333,1,0,0,0,0,0,0,0
Paolo Conterno Barolo Riva del Bric 2014,/product/paolo-conterno-barolo-riva-del-bric-2014/525820,Nebbiolo,"Barolo, Piedmont, Italy",{'RP': '92'},0.0,0,49,99,333,1,0,0,0,0,0,0,0
Fratelli Revello Barolo Gattera 2015,/product/fratelli-revello-barolo-gattera-2015/527376,Nebbiolo,"Barolo, Piedmont, Italy",{'JS': '92'},0.0,0,49,99,333,1,0,0,0,0,1,0,0
Chante Perdrix Chateauneuf-du-Pape 2012,/product/chante-perdrix-chateauneuf-du-pape-2012/297515,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",{'V': '90'},0.0,0,44,99,333,1,0,0,0,0,0,0,0
Emilio Moro Malleolus 2016,/product/emilio-moro-malleolus-2016/518830,Tempranillo,"Ribera del Duero, Spain",{'RP': '93'},0.0,0,49,99,333,1,0,0,0,0,0,0,0
Domaine Pierre Guillemot Savigny-les-Beaune Vieilles Vignes 2016,/product/domaine-pierre-guillemot-savigny-les-beaune-vieilles-vignes-2016/519902,Pinot Noir,"Savigny-les-Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",{'RP': '90'},0.0,0,44,99,333,1,0,0,0,0,0,0,0
Beringer The Waymaker Red Blend 2014,/product/beringer-the-waymaker-red-blend-2014/175619,Other Red Blends,"Paso Robles, Central Coast, California",{},3.6,15,28,"
    ",333,1,0,0,0,0,0,0,0
Rabble Zinfandel 2016,/product/rabble-zinfandel-2016/493046,Zinfandel,"Paso Robles, Central Coast, California",{},0.0,0,21,99,333,1,0,0,0,0,0,0,0
Vina Robles Sauvignon Blanc 2017,/product/vina-robles-sauvignon-blanc-2017/361515,Sauvignon Blanc,"Paso Robles, Central Coast, California",{},0.0,0,15,99,333,0,1,0,0,0,0,0,0
Vina Robles Sauvignon Blanc 2018,/product/vina-robles-sauvignon-blanc-2018/522041,Sauvignon Blanc,"Paso Robles, Central Coast, California",{},0.0,0,19,99,333,0,1,0,0,0,0,1,0
Giornata Il Campo Rosso 2017,/product/giornata-il-campo-rosso-2017/522142,Other Red Blends,"Paso Robles, Central Coast, California",{},0.0,0,19,99,334,1,0,0,0,0,0,0,0
Rabble Cabernet Sauvignon 2017,/product/rabble-cabernet-sauvignon-2017/516339,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,25,"
    ",334,1,0,0,0,0,0,0,0
Chronic Cellars Suite Petite 2016,/product/chronic-cellars-suite-petite-2016/355947,Petite Sirah,"Paso Robles, Central Coast, California",{},0.0,0,18,99,334,1,0,0,0,0,0,0,0
Vina Robles Petite Sirah 2016,/product/vina-robles-petite-sirah-2016/521057,Petite Sirah,"Paso Robles, Central Coast, California",{},0.0,0,23,99,334,1,0,0,0,0,0,0,0
J. Lohr South Ridge Syrah 2016,/product/j-lohr-south-ridge-syrah-2016/429252,Syrah/Shiraz,"Paso Robles, Central Coast, California",{},3.7,11,17,99,334,1,0,0,0,0,1,0,0
Concannon Paso Robles Cabernet Sauvignon 2016,/product/concannon-paso-robles-cabernet-sauvignon-2016/391064,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,16,99,334,1,0,0,0,0,0,0,0
Angeline Reserve Merlot 2017,/product/angeline-reserve-merlot-2017/518202,Merlot,"Paso Robles, Central Coast, California",{},0.0,0,15,99,334,1,0,0,0,0,0,0,0
Joseph Carr Paso Robles Cabernet Sauvignon 2016,/product/joseph-carr-paso-robles-cabernet-sauvignon-2016/514100,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,24,"
    ",334,1,0,0,0,0,0,0,0
J. Lohr Seven Oaks Cabernet Sauvignon 2017,/product/j-lohr-seven-oaks-cabernet-sauvignon-2017/527336,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},3.9,5,17,99,334,1,0,0,0,0,0,0,0
J. Lohr Hilltop Cabernet Sauvignon 2016,/product/j-lohr-hilltop-cabernet-sauvignon-2016/516431,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,35,99,334,1,0,0,0,0,0,0,0
Dueling Pistols Paso Robles Red Blend 2016,/product/dueling-pistols-paso-robles-red-blend-2016/517636,Other Red Blends,"Paso Robles, Central Coast, California",{},0.0,0,55,"
    ",334,1,0,0,0,0,0,0,0
Peachy Canyon Incredible Red Zinfandel 2015,/product/peachy-canyon-incredible-red-zinfandel-2015/354339,Zinfandel,"Paso Robles, Central Coast, California",{},3.7,7,14,99,334,1,0,0,0,0,0,0,0
Baron Herzog Central Coast Cabernet Sauvignon 2016,/product/baron-herzog-central-coast-cabernet-sauvignon-2016/420573,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,13,99,334,1,0,0,0,0,0,0,0
Vina Robles Red4 2016,/product/vina-robles-red4-2016/518361,Other Red Blends,"Paso Robles, Central Coast, California",{},0.0,0,18,99,334,1,0,0,0,0,0,1,0
Vina Robles Sauvignon Blanc 2016,/product/vina-robles-sauvignon-blanc-2016/206641,Sauvignon Blanc,"Paso Robles, Central Coast, California",{},0.0,0,15,99,334,0,1,0,0,0,0,0,0
Robert Hall Chardonnay 2016,/product/robert-hall-chardonnay-2016/410832,Chardonnay,"Paso Robles, Central Coast, California",{},0.0,0,21,99,334,0,1,0,0,0,0,0,0
Justin Cabernet Sauvignon 2017,/product/justin-cabernet-sauvignon-2017/524574,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},3.6,6,28,"
    ",334,1,0,0,0,0,0,0,0
Eberle Cotes-du-Robles Rouge 2016,/product/eberle-cotes-du-robles-rouge-2016/409079,Other Red Blends,"Paso Robles, Central Coast, California",{},0.0,0,30,"
    ",334,1,0,0,0,0,0,0,0
Bianchi Vineyards Signature Selection Merlot 2013,/product/bianchi-vineyards-signature-selection-merlot-2013/400733,Merlot,"Paso Robles, Central Coast, California",{},0.0,0,21,99,334,1,0,0,0,0,0,0,0
Bianchi Vineyards Zinfandel 2015,/product/bianchi-vineyards-zinfandel-2015/506290,Zinfandel,"Paso Robles, Central Coast, California",{},0.0,0,28,"
    ",334,1,0,0,0,0,0,0,0
Foxglove Cabernet Sauvignon 2017,/product/foxglove-cabernet-sauvignon-2017/507961,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,16,99,334,1,0,0,0,0,0,0,0
Banshee Paso Robles Cabernet Sauvignon 2016,/product/banshee-paso-robles-cabernet-sauvignon-2016/519640,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,25,"
    ",334,1,0,0,0,0,0,0,0
Greg Norman Estates California Estates Cabernet Sauvignon 2016,/product/greg-norman-estates-california-estates-cabernet-sauvignon-2016/507055,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,14,99,334,1,0,0,0,0,0,0,0
DAOU Vineyards Paso Robles Chardonnay 2016,/product/daou-vineyards-paso-robles-chardonnay-2016/400801,Chardonnay,"Paso Robles, Central Coast, California",{},3.8,6,24,"
    ",334,0,1,0,0,0,0,0,0
J. Lohr Los Osos Merlot 2017,/product/j-lohr-los-osos-merlot-2017/527642,Merlot,"Paso Robles, Central Coast, California",{},0.0,0,14,99,334,1,0,0,0,0,0,0,0
Bridlewood Paso Robles Cabernet Sauvignon 2016,/product/bridlewood-paso-robles-cabernet-sauvignon-2016/414679,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,16,99,335,1,0,0,0,0,0,0,0
Baron Herzog Central Coast Cabernet Sauvignon 2017,/product/baron-herzog-central-coast-cabernet-sauvignon-2017/520550,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,11,99,335,1,0,0,0,0,0,0,0
Eberle Vineyard Selection Cabernet Sauvignon 2016,/product/eberle-vineyard-selection-cabernet-sauvignon-2016/518426,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,23,99,335,1,0,0,0,0,0,0,0
Comando G La Bruja de Rozas 2017,/product/comando-g-la-bruja-de-rozas-2017/524266,Grenache,Spain,{'RP': '92'},0.0,0,31,99,335,1,0,0,0,0,0,0,0
Bianchi Vineyards Cabernet Sauvignon 2015,/product/bianchi-vineyards-cabernet-sauvignon-2015/513026,Cabernet Sauvignon,"Paso Robles, Central Coast, California",{},0.0,0,23,99,335,1,0,0,0,0,0,0,0
Massolino Vigna Margheria Barolo 2014,/product/massolino-vigna-margheria-barolo-2014/519278,Nebbiolo,"Barolo, Piedmont, Italy","{'WE': '95', 'V': '94', 'RP': '92'}",0.0,0,88,99,335,1,0,0,0,0,0,0,1
Darioush Signature Viognier 2017,/product/darioush-signature-viognier-2017/512693,Viognier,"Napa Valley, California",{'CG': '95'},0.0,0,53,99,335,0,1,0,0,0,0,0,0
Dow's Quinta da Senhora da Ribeira 2012,/product/dows-quinta-da-senhora-da-ribeira-2012/165090,Port,Portugal,"{'WE': '95', 'JS': '94', 'WS': '92', 'W&S': '92'}",0.0,0,64,99,335,0,0,0,0,0,0,0,0
Pierre Gelin Fixin Premier Cru Clos Napoleon 2016,/product/pierre-gelin-fixin-premier-cru-clos-napoleon-2016/522755,Pinot Noir,"Fixin, Cote de Nuits, Cote d'Or, Burgundy, France","{'WS': '92', 'BH': '90'}",0.0,0,72,99,335,1,0,0,0,0,0,0,0
Dow's Quinta da Senhora da Ribeira 2013,/product/dows-quinta-da-senhora-da-ribeira-2013/165091,Port,Portugal,"{'RP': '94', 'WS': '94'}",0.0,0,64,99,335,0,0,0,0,0,0,0,0
Stag's Leap Wine Cellars Cask 23 Cabernet Sauvignon 2015,/product/stags-leap-wine-cellars-cask-23-cabernet-sauvignon-2015/434776,Cabernet Sauvignon,"Stags Leap District, Napa Valley, California","{'RP': '96', 'WS': '95'}",0.0,0,279,99,335,1,0,0,1,1,0,0,0
Leonetti Merlot 2017,/product/leonetti-merlot-2017/524022,Merlot,"Walla Walla Valley, Columbia Valley, Washington","{'WS': '94', 'JD': '93'}",0.0,0,99,99,335,1,0,0,1,0,0,0,0
Bastianich Vespa Bianco 2015,/product/bastianich-vespa-bianco-2015/507187,Other White Blends,"Friuli-Venezia Giulia, Italy",{'V': '92'},0.0,0,39,99,335,0,1,0,0,0,0,0,0
Chateau Haut-Beausejour 2015,/product/chateau-haut-beausejour-2015/395386,Bordeaux Red Blends,"St. Estephe, Bordeaux, France","{'WE': '91', 'JS': '90', 'RP': '90'}",0.0,0,36,99,335,1,0,0,0,0,0,0,0
Domaine Pignier Cotes du Jura Trousseau 2016,/product/domaine-pignier-cotes-du-jura-trousseau-2016/524924,Other Red Wine,"Jura, France",{'W&S': '90'},0.0,0,36,99,335,1,0,0,0,0,0,0,0
Carlos Serres Reserva 2012,/product/carlos-serres-reserva-2012/514215,Tempranillo,"Rioja, Spain",{'WE': '89'},0.0,0,19,99,335,1,0,0,0,0,0,0,0
Chateau Saint-Pierre 2011,/product/chateau-saint-pierre-2011/129248,Bordeaux Red Blends,"St-Julien, Bordeaux, France","{'WE': '93', 'RP': '93', 'WS': '90', 'JS': '90'}",0.0,0,59,99,335,1,0,0,1,0,0,0,0
Peter Michael La Carriere Chardonnay 2017,/product/peter-michael-la-carriere-chardonnay-2017/522783,Chardonnay,"Knights Valley, Sonoma County, California","{'JD': '97', 'RP': '96', 'WS': '91'}",0.0,0,139,97,335,0,1,0,1,0,0,0,1
Kumeu River Village Chardonnay 2016,/product/kumeu-river-village-chardonnay-2016/348453,Chardonnay,New Zealand,{'JS': '90'},0.0,0,23,99,335,0,1,0,0,0,0,1,0
Giusepe Cortese Langhe Nebbiolo 2016,/product/giusepe-cortese-langhe-nebbiolo-2016/526905,Nebbiolo,"Piedmont, Italy","{'WS': '90', 'JS': '90', 'RP': '90'}",0.0,0,24,99,335,1,0,0,0,0,0,0,0
Lexington Gist Ranch Cabernet Sauvignon 2014,/product/lexington-gist-ranch-cabernet-sauvignon-2014/523888,Cabernet Sauvignon,"Santa Cruz Mountains, California",{'JD': '92'},0.0,0,57,99,335,1,0,0,0,0,0,0,0
Browne Family Vineyards Cabernet Sauvignon 2016,/product/browne-family-vineyards-cabernet-sauvignon-2016/517150,Cabernet Sauvignon,"Columbia Valley, Washington",{'JD': '90'},0.0,0,39,99,335,1,0,0,0,0,0,0,0
Domaine Tollot-Beaut Corton Bressandes Grand Cru 2016,/product/domaine-tollot-beaut-corton-bressandes-grand-cru-2016/511418,Pinot Noir,"Aloxe-Corton, Cote de Beaune, Cote d'Or, Burgundy, France","{'WS': '95', 'V': '94', 'RP': '93', 'D': '93', 'BH': '92'}",0.0,0,170,"
    ",335,1,0,0,0,0,0,0,0
Tasca d'Almerita Mozia Grillo 2017,/product/tasca-dalmerita-mozia-grillo-2017/516009,Grillo,"Sicily, Italy","{'JS': '91', 'WE': '90'}",0.0,0,21,99,335,0,1,0,0,0,1,0,0
Paul Dolan Vineyards Organically Grown Chardonnay 2016,/product/paul-dolan-vineyards-organically-grown-chardonnay-2016/418479,Chardonnay,"Mendocino, California",{'WE': '89'},0.0,0,18,"
    ",335,0,1,0,0,0,1,0,0
Antinori Pian Delle Vigne Rosso di Montalcino 2016,/product/antinori-pian-delle-vigne-rosso-di-montalcino-2016/519893,Sangiovese,"Tuscany, Italy",{'JS': '91'},0.0,0,29,99,336,1,0,0,0,0,0,0,0
